bin,pkg,abspath,functions,verified,binary_id
_wrappers.cpython-312-x86_64-linux-gnu.so,azure-cli-2.61.0-1-any,/binary-datasets/archsrc/pkg/00001/azure-cli-2.61.0-1-any/opt/azure-cli/lib/python3.12/site-packages/wrapt/_wrappers.cpython-312-x86_64-linux-gnu.so,,No source files,31936
_psutil_linux.abi3.so,azure-cli-2.61.0-1-any,/binary-datasets/archsrc/pkg/00001/azure-cli-2.61.0-1-any/opt/azure-cli/lib/python3.12/site-packages/psutil/_psutil_linux.abi3.so,,No source files,72036
_yaml.cpython-312-x86_64-linux-gnu.so,azure-cli-2.61.0-1-any,/binary-datasets/archsrc/pkg/00001/azure-cli-2.61.0-1-any/opt/azure-cli/lib/python3.12/site-packages/yaml/_yaml.cpython-312-x86_64-linux-gnu.so,,No source files,51686
_psutil_posix.abi3.so,azure-cli-2.61.0-1-any,/binary-datasets/archsrc/pkg/00001/azure-cli-2.61.0-1-any/opt/azure-cli/lib/python3.12/site-packages/psutil/_psutil_posix.abi3.so,,No source files,74994
md__mypyc.cpython-312-x86_64-linux-gnu.so,azure-cli-2.61.0-1-any,/binary-datasets/archsrc/pkg/00001/azure-cli-2.61.0-1-any/opt/azure-cli/lib/python3.12/site-packages/charset_normalizer/md__mypyc.cpython-312-x86_64-linux-gnu.so,,No source files,12423
_cffi_backend.cpython-312-x86_64-linux-gnu.so,azure-cli-2.61.0-1-any,/binary-datasets/archsrc/pkg/00001/azure-cli-2.61.0-1-any/opt/azure-cli/lib/python3.12/site-packages/_cffi_backend.cpython-312-x86_64-linux-gnu.so,,No source files,100552
b43-fwcutter,b43-fwcutter-019-5-x86_64,/binary-datasets/archsrc/pkg/00001/b43-fwcutter-019-5-x86_64/usr/bin/b43-fwcutter,40,40,38849
babeld,babeld-1.12.2-1-x86_64,/binary-datasets/archsrc/pkg/00001/babeld-1.12.2-1-x86_64/usr/bin/babeld,340,340,41520
babeltrace,babeltrace-1.5.11-1-x86_64,/binary-datasets/archsrc/pkg/00001/babeltrace-1.5.11-1-x86_64/usr/bin/babeltrace,14,14,32325
libbabeltrace-lttng-live.so.1.0.0,babeltrace-1.5.11-1-x86_64,/binary-datasets/archsrc/pkg/00001/babeltrace-1.5.11-1-x86_64/usr/lib/libbabeltrace-lttng-live.so.1.0.0,,No source files,24993
libbabeltrace.so.1.0.0,babeltrace-1.5.11-1-x86_64,/binary-datasets/archsrc/pkg/00001/babeltrace-1.5.11-1-x86_64/usr/lib/libbabeltrace.so.1.0.0,,No source files,101083
libbabeltrace-ctf-metadata.so.1.0.0,babeltrace-1.5.11-1-x86_64,/binary-datasets/archsrc/pkg/00001/babeltrace-1.5.11-1-x86_64/usr/lib/libbabeltrace-ctf-metadata.so.1.0.0,,No source files,23725
babeltrace-log,babeltrace-1.5.11-1-x86_64,/binary-datasets/archsrc/pkg/00001/babeltrace-1.5.11-1-x86_64/usr/bin/babeltrace-log,23,23,77034
libbabeltrace-ctf.so.1.0.0,babeltrace-1.5.11-1-x86_64,/binary-datasets/archsrc/pkg/00001/babeltrace-1.5.11-1-x86_64/usr/lib/libbabeltrace-ctf.so.1.0.0,,No source files,82965
libbabeltrace-ctf-text.so.1.0.0,babeltrace-1.5.11-1-x86_64,/binary-datasets/archsrc/pkg/00001/babeltrace-1.5.11-1-x86_64/usr/lib/libbabeltrace-ctf-text.so.1.0.0,,No source files,29879
libbabeltrace-dummy.so.1.0.0,babeltrace-1.5.11-1-x86_64,/binary-datasets/archsrc/pkg/00001/babeltrace-1.5.11-1-x86_64/usr/lib/libbabeltrace-dummy.so.1.0.0,,No source files,94346
bam,bam-0.5.1-2-x86_64,/binary-datasets/archsrc/pkg/00001/bam-0.5.1-2-x86_64/usr/bin/bam,,No source files,20751
banner,banner-1.3.2-10-x86_64,/binary-datasets/archsrc/pkg/00001/banner-1.3.2-10-x86_64/usr/bin/banner,,No source files,114620
sample,barcode-0.99-5-x86_64,/binary-datasets/archsrc/pkg/00001/barcode-0.99-5-x86_64/usr/bin/sample,51,51,94470
barcode,barcode-0.99-5-x86_64,/binary-datasets/archsrc/pkg/00001/barcode-0.99-5-x86_64/usr/bin/barcode,64,64,20268
mkfifo,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/mkfifo,,No source files,87582
sync,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/sync,,No source files,26982
realpath,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/realpath,,No source files,441
logname,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/logname,,No source files,30832
stat,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/stat,,No source files,74443
truefalse,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/truefalse,,No source files,50561
push,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/push,,No source files,64209
dsv,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/dsv,,No source files,114976
mypid,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/mypid,,No source files,62791
rmdir,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/rmdir,,No source files,48335
dirname,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/dirname,,No source files,12505
mktemp,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/mktemp,,No source files,77692
bash,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/bin/bash,2107,1982,61883
setpgid,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/setpgid,,No source files,36959
tee,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/tee,,No source files,49
tty,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/tty,,No source files,22347
whoami,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/whoami,,No source files,112244
head,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/head,,No source files,11789
printenv,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/printenv,,No source files,23219
unlink,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/unlink,,No source files,47527
ln,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/ln,,No source files,82666
pathchk,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/pathchk,,No source files,78575
getconf,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/getconf,,No source files,114870
rm,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/rm,,No source files,68189
accept,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/accept,,No source files,9027
id,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/id,,No source files,88460
uname,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/uname,,No source files,35215
mkdir,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/mkdir,,No source files,28763
csv,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/csv,,No source files,31566
finfo,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/finfo,,No source files,69689
seq,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/seq,,No source files,87816
cut,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/cut,,No source files,83770
print,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/print,,No source files,87589
basename,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/basename,,No source files,32404
sleep,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/sleep,,No source files,4803
fdflags,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/fdflags,,No source files,93246
strftime,bash-5.2.026-3-x86_64,/binary-datasets/archsrc/pkg/00001/bash-5.2.026-3-x86_64/usr/lib/bash/strftime,,No source files,58281
batctl,batctl-2023.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/batctl-2023.1-1-x86_64/usr/bin/batctl,335,335,86271
bbpager,bbpager-0.4.7-9-x86_64,/binary-datasets/archsrc/pkg/00001/bbpager-0.4.7-9-x86_64/usr/bin/bbpager,,No source files,30113
bc,bc-1.07.1-4-x86_64,/binary-datasets/archsrc/pkg/00001/bc-1.07.1-4-x86_64/usr/bin/bc,146,144,41946
dc,bc-1.07.1-4-x86_64,/binary-datasets/archsrc/pkg/00001/bc-1.07.1-4-x86_64/usr/bin/dc,113,42,76194
BChoppr_GUI.so,bchoppr-1.12.6-1-x86_64,/binary-datasets/archsrc/pkg/00001/bchoppr-1.12.6-1-x86_64/usr/lib/lv2/BChoppr.lv2/BChoppr_GUI.so,,No source files,109985
BChoppr.so,bchoppr-1.12.6-1-x86_64,/binary-datasets/archsrc/pkg/00001/bchoppr-1.12.6-1-x86_64/usr/lib/lv2/BChoppr.lv2/BChoppr.so,,No source files,99531
beep,beep-1.4.12-1-x86_64,/binary-datasets/archsrc/pkg/00001/beep-1.4.12-1-x86_64/usr/bin/beep,30,30,11766
benzene,benzene-20130630-3-x86_64,/binary-datasets/archsrc/pkg/00001/benzene-20130630-3-x86_64/usr/bin/benzene,41,41,68582
bfs,bfs-3.3.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/bfs-3.3.1-1-x86_64/usr/bin/bfs,873,854,125958
bftpd,bftpd-6.1-3-x86_64,/binary-datasets/archsrc/pkg/00001/bftpd-6.1-3-x86_64/usr/bin/bftpd,145,145,57854
readelf,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/bin/readelf,792,705,8415
c++filt,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/bin/c++filt,51,51,57808
gp-collect-app,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/bin/gp-collect-app,0,0,56694
libctf.so.0.0.0,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/lib/libctf.so.0.0.0,,No source files,112221
libgp-heap.so,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/lib/gprofng/libgp-heap.so,,No source files,50826
libbfd-2.42.0.so,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/lib/libbfd-2.42.0.so,,No source files,65177
libsframe.so.1.0.0,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/lib/libsframe.so.1.0.0,,No source files,49963
ld,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/bin/ld,853,804,68103
libgp-sync.so,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/lib/gprofng/libgp-sync.so,,No source files,111379
gprof,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/bin/gprof,128,128,69903
dwp,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/bin/dwp,264,261,43844
ranlib,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/bin/ranlib,139,139,71338
objdump,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/bin/objdump,557,547,74256
as,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/bin/as,1122,1116,74550
libctf-nobfd.so.0.0.0,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/lib/libctf-nobfd.so.0.0.0,,No source files,38669
strings,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/bin/strings,63,63,76531
libgp-collectorAPI.so,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/lib/gprofng/libgp-collectorAPI.so,,No source files,36611
ar,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/bin/ar,140,140,78839
gprofng,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/bin/gprofng,0,0,33664
gp-display-text,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/bin/gp-display-text,0,0,33534
libopcodes-2.42.0.so,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/lib/libopcodes-2.42.0.so,,No source files,32914
libgp-collector.so,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/lib/gprofng/libgp-collector.so,,No source files,31410
strip,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/bin/strip,336,336,109165
gp-display-src,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/bin/gp-display-src,0,0,27709
size,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/bin/size,66,66,87124
libdep.so,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/lib/bfd-plugins/libdep.so,,No source files,87770
nm,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/bin/nm,109,109,24360
addr2line,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/bin/addr2line,60,60,21803
elfedit,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/bin/elfedit,56,56,93206
libgprofng.so.0.0.0,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/lib/libgprofng.so.0.0.0,,No source files,19997
libgp-iotrace.so,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/lib/gprofng/libgp-iotrace.so,,No source files,13591
ld.gold,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/bin/ld.gold,263,260,12753
gp-archive,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/bin/gp-archive,0,0,7332
objcopy,binutils-2.42+r91+g6224493e457-1-x86_64,/binary-datasets/archsrc/pkg/00001/binutils-2.42+r91+g6224493e457-1-x86_64/usr/bin/objcopy,336,336,114759
birdcl,bird-2.15.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/bird-2.15.1-1-x86_64/usr/bin/birdcl,38,38,72526
birdc,bird-2.15.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/bird-2.15.1-1-x86_64/usr/bin/birdc,43,43,107130
bird,bird-2.15.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/bird-2.15.1-1-x86_64/usr/bin/bird,2982,2672,5430
bison,bison-3.8.2-6-x86_64,/binary-datasets/archsrc/pkg/00001/bison-3.8.2-6-x86_64/usr/bin/bison,1380,1295,119631
blackbox,blackbox-0.77-2-x86_64,/binary-datasets/archsrc/pkg/00001/blackbox-0.77-2-x86_64/usr/bin/blackbox,,No source files,24043
libbt.so.0.0.0,blackbox-0.77-2-x86_64,/binary-datasets/archsrc/pkg/00001/blackbox-0.77-2-x86_64/usr/lib/libbt.so.0.0.0,,No source files,117719
bsetroot,blackbox-0.77-2-x86_64,/binary-datasets/archsrc/pkg/00001/blackbox-0.77-2-x86_64/usr/bin/bsetroot,,No source files,50841
bstyleconvert,blackbox-0.77-2-x86_64,/binary-datasets/archsrc/pkg/00001/blackbox-0.77-2-x86_64/usr/bin/bstyleconvert,,No source files,50803
blackmagic,blackmagic-1.10.2-1-x86_64,/binary-datasets/archsrc/pkg/00001/blackmagic-1.10.2-1-x86_64/usr/bin/blackmagic,455,455,105913
random_1661.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/random_1661.so,,No source files,117278
adsr_1680.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/adsr_1680.so,,No source files,30993
pulse_1645.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/pulse_1645.so,,No source files,72250
triangle_1649.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/triangle_1649.so,,No source files,68725
difference_2030.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/difference_2030.so,,No source files,120003
quantiser50_2028.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/quantiser50_2028.so,,No source files,29828
quantiser20_2027.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/quantiser20_2027.so,,No source files,2455
adsr_1653.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/adsr_1653.so,,No source files,83273
tracker_2025.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/tracker_2025.so,,No source files,119102
parabola_1649_data.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/blop_files/parabola_1649_data.so,,No source files,113452
amp_1654.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/amp_1654.so,,No source files,46619
product_1668.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/product_1668.so,,No source files,13423
sum_1665.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/sum_1665.so,,No source files,10223
sequencer64_1675.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/sequencer64_1675.so,,No source files,27692
square_1643_data.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/blop_files/square_1643_data.so,,No source files,27675
sawtooth_1641.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/sawtooth_1641.so,,No source files,42734
fmod_1656.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/fmod_1656.so,,No source files,25862
interpolator_1660.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/interpolator_1660.so,,No source files,19268
sync_square_1678.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/sync_square_1678.so,,No source files,16477
sync_pulse_2023.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/sync_pulse_2023.so,,No source files,97819
sawtooth_1641_data.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/blop_files/sawtooth_1641_data.so,,No source files,106085
sequencer16_1677.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/sequencer16_1677.so,,No source files,76281
quantiser100_2029.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/quantiser100_2029.so,,No source files,105231
branch_1673.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/branch_1673.so,,No source files,76124
lp4pole_1671.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/lp4pole_1671.so,,No source files,67033
ratio_2034.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/ratio_2034.so,,No source files,23892
dahdsr_2021.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/dahdsr_2021.so,,No source files,112927
square_1643.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/square_1643.so,,No source files,103929
sequencer32_1676.so,blop-0.2.8-5-x86_64,/binary-datasets/archsrc/pkg/00001/blop-0.2.8-5-x86_64/usr/lib/ladspa/sequencer32_1676.so,,No source files,41687
bt-network,bluez-tools-0.2.0-5-x86_64,/binary-datasets/archsrc/pkg/00001/bluez-tools-0.2.0-5-x86_64/usr/bin/bt-network,715,571,87866
bt-agent,bluez-tools-0.2.0-5-x86_64,/binary-datasets/archsrc/pkg/00001/bluez-tools-0.2.0-5-x86_64/usr/bin/bt-agent,715,571,114832
bt-adapter,bluez-tools-0.2.0-5-x86_64,/binary-datasets/archsrc/pkg/00001/bluez-tools-0.2.0-5-x86_64/usr/bin/bt-adapter,714,570,4596
bt-obex,bluez-tools-0.2.0-5-x86_64,/binary-datasets/archsrc/pkg/00001/bluez-tools-0.2.0-5-x86_64/usr/bin/bt-obex,718,574,117830
bt-device,bluez-tools-0.2.0-5-x86_64,/binary-datasets/archsrc/pkg/00001/bluez-tools-0.2.0-5-x86_64/usr/bin/bt-device,719,575,30787
bmkdep,bmkdep-20140112-4-x86_64,/binary-datasets/archsrc/pkg/00001/bmkdep-20140112-4-x86_64/usr/bin/bmkdep,,No source files,29769
bmon,bmon-4.0-4-x86_64,/binary-datasets/archsrc/pkg/00001/bmon-4.0-4-x86_64/usr/bin/bmon,268,268,659
libbmusb.so.6.0.3,bmusb-0.7.8-1-x86_64,/binary-datasets/archsrc/pkg/00001/bmusb-0.7.8-1-x86_64/usr/lib/libbmusb.so.6.0.3,,No source files,97097
libHSBNFC-2.9.5-JqJcbqK7IN6LMJHUYZJJPY-ghc9.2.8.so,bnfc-2.9.5-2-x86_64,/binary-datasets/archsrc/pkg/00001/bnfc-2.9.5-2-x86_64/usr/lib/libHSBNFC-2.9.5-JqJcbqK7IN6LMJHUYZJJPY-ghc9.2.8.so,,No source files,94958
bnfc,bnfc-2.9.5-2-x86_64,/binary-datasets/archsrc/pkg/00001/bnfc-2.9.5-2-x86_64/usr/bin/bnfc,,No source files,35841
bon_csv2html,bonnie++-2.00a-3-x86_64,/binary-datasets/archsrc/pkg/00001/bonnie++-2.00a-3-x86_64/usr/bin/bon_csv2html,,No source files,21105
generate_randfile,bonnie++-2.00a-3-x86_64,/binary-datasets/archsrc/pkg/00001/bonnie++-2.00a-3-x86_64/usr/bin/generate_randfile,,No source files,31234
bonnie++,bonnie++-2.00a-3-x86_64,/binary-datasets/archsrc/pkg/00001/bonnie++-2.00a-3-x86_64/usr/bin/bonnie++,,No source files,108991
getc_putc_helper,bonnie++-2.00a-3-x86_64,/binary-datasets/archsrc/pkg/00001/bonnie++-2.00a-3-x86_64/usr/bin/getc_putc_helper,,No source files,29677
getc_putc,bonnie++-2.00a-3-x86_64,/binary-datasets/archsrc/pkg/00001/bonnie++-2.00a-3-x86_64/usr/bin/getc_putc,,No source files,80069
zcav,bonnie++-2.00a-3-x86_64,/binary-datasets/archsrc/pkg/00001/bonnie++-2.00a-3-x86_64/usr/bin/zcav,,No source files,113545
libbotan-2.so.19.19.4,botan2-2.19.4-1-x86_64,/binary-datasets/archsrc/pkg/00001/botan2-2.19.4-1-x86_64/usr/lib/libbotan-2.so.19.19.4,,No source files,61228
botan,botan-3.4.0-2-x86_64,/binary-datasets/archsrc/pkg/00001/botan-3.4.0-2-x86_64/usr/bin/botan,,No source files,125921
